source,date,MWh
LNG,2020-03-02,12445.30673
바이오가스,2020-03-02,77.7984
바이오매스,2020-03-02,0
연료전지,2020-03-02,657.840289
태양광,2020-03-02,65.369745
폐기물,2020-03-02,308.165555
LNG,2020-03-03,15557.27844
바이오가스,2020-03-03,76.6224
바이오매스,2020-03-03,0
연료전지,2020-03-03,658.072725
태양광,2020-03-03,36.537036
폐기물,2020-03-03,297.185947
LNG,2020-03-04,15655.43075
바이오가스,2020-03-04,77.5728
바이오매스,2020-03-04,0
연료전지,2020-03-04,658.748576
태양광,2020-03-04,43.662842
폐기물,2020-03-04,288.102206
LNG,2020-03-05,18209.93916
바이오가스,2020-03-05,77.1744
바이오매스,2020-03-05,0
연료전지,2020-03-05,658.179903
태양광,2020-03-05,72.520584
폐기물,2020-03-05,209.119846
LNG,2020-03-06,18104.87558
바이오가스,2020-03-06,76.8672
바이오매스,2020-03-06,0
연료전지,2020-03-06,656.800669
태양광,2020-03-06,60.718764
폐기물,2020-03-06,193.942508
LNG,2020-03-07,16436.15786
바이오가스,2020-03-07,76.7904
바이오매스,2020-03-07,0
연료전지,2020-03-07,654.975853
태양광,2020-03-07,42.296696
폐기물,2020-03-07,193.454744
LNG,2020-03-08,7835.35496
바이오가스,2020-03-08,73.6704
바이오매스,2020-03-08,0
연료전지,2020-03-08,653.941886
태양광,2020-03-08,65.113141
폐기물,2020-03-08,195.079871
LNG,2020-03-09,15620.74697
바이오가스,2020-03-09,72.5136
바이오매스,2020-03-09,0
연료전지,2020-03-09,653.063009
태양광,2020-03-09,45.793705
폐기물,2020-03-09,194.268927
LNG,2020-03-10,15899.54263
바이오가스,2020-03-10,70.1808
바이오매스,2020-03-10,0
연료전지,2020-03-10,652.913978
태양광,2020-03-10,7.448614
폐기물,2020-03-10,194.831892
LNG,2020-03-11,16904.4363
바이오가스,2020-03-11,72.144
바이오매스,2020-03-11,0
연료전지,2020-03-11,653.782722
태양광,2020-03-11,76.593438
폐기물,2020-03-11,323.152223
LNG,2020-03-12,17949.73188
바이오가스,2020-03-12,74.3664
바이오매스,2020-03-12,0
연료전지,2020-03-12,653.265234
태양광,2020-03-12,46.551285
폐기물,2020-03-12,332.379036
LNG,2020-03-13,11395.90331
바이오가스,2020-03-13,73.5456
바이오매스,2020-03-13,0
연료전지,2020-03-13,649.503884
태양광,2020-03-13,64.084742
폐기물,2020-03-13,305.686437
LNG,2020-03-14,8759.982032
바이오가스,2020-03-14,74.88
바이오매스,2020-03-14,0
연료전지,2020-03-14,646.175891
태양광,2020-03-14,66.061864
폐기물,2020-03-14,332.75646
LNG,2020-03-15,11971.16163
바이오가스,2020-03-15,74.1408
바이오매스,2020-03-15,0
연료전지,2020-03-15,653.031057
태양광,2020-03-15,63.851649
폐기물,2020-03-15,329.382594
LNG,2020-03-16,17875.31736
바이오가스,2020-03-16,67.8864
바이오매스,2020-03-16,0
연료전지,2020-03-16,628.174459
태양광,2020-03-16,76.077111
폐기물,2020-03-16,334.029428
LNG,2020-03-17,18032.38694
바이오가스,2020-03-17,73.6896
바이오매스,2020-03-17,0
연료전지,2020-03-17,620.828563
태양광,2020-03-17,30.431065
폐기물,2020-03-17,279.33748
LNG,2020-03-18,16491.4799
바이오가스,2020-03-18,55.8
바이오매스,2020-03-18,0
연료전지,2020-03-18,646.329883
태양광,2020-03-18,70.6778
폐기물,2020-03-18,178.566583
LNG,2020-03-19,16489.65247
바이오가스,2020-03-19,72.936
바이오매스,2020-03-19,0
연료전지,2020-03-19,639.289023
태양광,2020-03-19,52.83146
폐기물,2020-03-19,200.518581
LNG,2020-03-20,16166.84577
바이오가스,2020-03-20,72.936
바이오매스,2020-03-20,0
연료전지,2020-03-20,628.598774
태양광,2020-03-20,71.808399
폐기물,2020-03-20,197.632678
LNG,2020-03-21,15103.37749
바이오가스,2020-03-21,72.792
바이오매스,2020-03-21,0
연료전지,2020-03-21,530.725939
태양광,2020-03-21,49.941483
폐기물,2020-03-21,191.78077
LNG,2020-03-22,11340.4973
바이오가스,2020-03-22,72.8832
바이오매스,2020-03-22,0
연료전지,2020-03-22,497.079945
태양광,2020-03-22,75.758877
폐기물,2020-03-22,190.266159
LNG,2020-03-23,15521.64653
바이오가스,2020-03-23,72.8736
바이오매스,2020-03-23,0
연료전지,2020-03-23,523.893788
태양광,2020-03-23,66.646449
폐기물,2020-03-23,184.75637
LNG,2020-03-24,16570.29245
바이오가스,2020-03-24,61.92
바이오매스,2020-03-24,0
연료전지,2020-03-24,496.320889
태양광,2020-03-24,67.112302
폐기물,2020-03-24,180.575474
LNG,2020-03-25,16918.37672
바이오가스,2020-03-25,73.6512
바이오매스,2020-03-25,0
연료전지,2020-03-25,506.556745
태양광,2020-03-25,60.759266
폐기물,2020-03-25,202.793988
LNG,2020-03-26,16557.25354
바이오가스,2020-03-26,73.6848
바이오매스,2020-03-26,0
연료전지,2020-03-26,528.749414
태양광,2020-03-26,35.460776
폐기물,2020-03-26,137.093086
LNG,2020-03-27,17170.76006
바이오가스,2020-03-27,73.6224
바이오매스,2020-03-27,0
연료전지,2020-03-27,508.062697
태양광,2020-03-27,57.695141
폐기물,2020-03-27,34.343854
LNG,2020-03-28,10626.13811
바이오가스,2020-03-28,73.0608
바이오매스,2020-03-28,0
연료전지,2020-03-28,526.762524
태양광,2020-03-28,68.108095
폐기물,2020-03-28,35.013859
LNG,2020-03-29,7736.692137
바이오가스,2020-03-29,71.1216
바이오매스,2020-03-29,0
연료전지,2020-03-29,529.808253
태양광,2020-03-29,77.710721
폐기물,2020-03-29,35.196457
LNG,2020-03-30,14131.27461
바이오가스,2020-03-30,61.2192
바이오매스,2020-03-30,0
연료전지,2020-03-30,555.476945
태양광,2020-03-30,74.987252
폐기물,2020-03-30,67.484724
LNG,2020-03-31,14504.5426
바이오가스,2020-03-31,54.2112
바이오매스,2020-03-31,0
연료전지,2020-03-31,605.86966
태양광,2020-03-31,67.151973
폐기물,2020-03-31,194.140744
LNG,2020-04-01,17187.38682
바이오가스,2020-04-01,57.8736
바이오매스,2020-04-01,0
연료전지,2020-04-01,612.038584
태양광,2020-04-01,63.929613
폐기물,2020-04-01,194.60977
LNG,2020-04-02,18065.86613
바이오가스,2020-04-02,57.096
바이오매스,2020-04-02,0
연료전지,2020-04-02,629.280284
태양광,2020-04-02,69.736452
폐기물,2020-04-02,183.876242
LNG,2020-04-03,17260.53243
바이오가스,2020-04-03,61.2384
바이오매스,2020-04-03,0
연료전지,2020-04-03,629.28923
태양광,2020-04-03,74.406892
폐기물,2020-04-03,193.702535
LNG,2020-04-04,17696.98302
바이오가스,2020-04-04,78.9648
바이오매스,2020-04-04,0
연료전지,2020-04-04,629.494106
태양광,2020-04-04,74.483448
폐기물,2020-04-04,218.77984
LNG,2020-04-05,12779.07024
바이오가스,2020-04-05,79.0272
바이오매스,2020-04-05,0
연료전지,2020-04-05,619.850716
태양광,2020-04-05,79.42022
폐기물,2020-04-05,205.118657
LNG,2020-04-06,16465.72366
바이오가스,2020-04-06,72.6816
바이오매스,2020-04-06,0
연료전지,2020-04-06,611.762815
태양광,2020-04-06,73.331396
폐기물,2020-04-06,188.701492
LNG,2020-04-07,16419.19746
바이오가스,2020-04-07,78.9168
바이오매스,2020-04-07,0
연료전지,2020-04-07,616.336182
태양광,2020-04-07,63.893695
폐기물,2020-04-07,190.212482
LNG,2020-04-08,16226.01971
바이오가스,2020-04-08,85.7568
바이오매스,2020-04-08,0
연료전지,2020-04-08,616.609291
태양광,2020-04-08,80.405709
폐기물,2020-04-08,198.660704
LNG,2020-04-09,16858.04273
바이오가스,2020-04-09,94.3872
바이오매스,2020-04-09,0
연료전지,2020-04-09,616.774623
태양광,2020-04-09,76.481056
폐기물,2020-04-09,199.443904
LNG,2020-04-10,14962.79537
바이오가스,2020-04-10,80.9856
바이오매스,2020-04-10,0
연료전지,2020-04-10,616.490336
태양광,2020-04-10,61.322841
폐기물,2020-04-10,202.994312
LNG,2020-04-11,15841.44516
바이오가스,2020-04-11,91.1664
바이오매스,2020-04-11,0
연료전지,2020-04-11,616.216664
태양광,2020-04-11,61.431504
폐기물,2020-04-11,196.040931
LNG,2020-04-12,15714.93266
바이오가스,2020-04-12,91.1712
바이오매스,2020-04-12,0
연료전지,2020-04-12,616.128885
태양광,2020-04-12,55.729474
폐기물,2020-04-12,200.651683
LNG,2020-04-13,17114.74368
바이오가스,2020-04-13,92.8224
바이오매스,2020-04-13,0
연료전지,2020-04-13,618.881152
태양광,2020-04-13,77.037543
폐기물,2020-04-13,209.680765
LNG,2020-04-14,17439.41415
바이오가스,2020-04-14,93.9504
바이오매스,2020-04-14,0
연료전지,2020-04-14,620.778587
태양광,2020-04-14,75.31778
폐기물,2020-04-14,205.679056
LNG,2020-04-15,15216.27474
바이오가스,2020-04-15,93.9312
바이오매스,2020-04-15,0
연료전지,2020-04-15,620.816703
태양광,2020-04-15,62.455274
폐기물,2020-04-15,186.349371
LNG,2020-04-16,17048.26911
바이오가스,2020-04-16,93.7584
바이오매스,2020-04-16,0
연료전지,2020-04-16,586.085618
태양광,2020-04-16,66.320144
폐기물,2020-04-16,195.843875
LNG,2020-04-17,17671.31972
바이오가스,2020-04-17,95.0928
바이오매스,2020-04-17,0
연료전지,2020-04-17,569.937609
태양광,2020-04-17,13.522212
폐기물,2020-04-17,194.525222
LNG,2020-04-18,16886.5958
바이오가스,2020-04-18,95.1456
바이오매스,2020-04-18,0
연료전지,2020-04-18,609.891359
태양광,2020-04-18,73.249125
폐기물,2020-04-18,189.362012
LNG,2020-04-19,13247.06393
바이오가스,2020-04-19,95.2176
바이오매스,2020-04-19,0
연료전지,2020-04-19,620.634707
태양광,2020-04-19,17.897621
폐기물,2020-04-19,160.753442
LNG,2020-04-20,17513.79628
바이오가스,2020-04-20,89.232
바이오매스,2020-04-20,0
연료전지,2020-04-20,620.863839
태양광,2020-04-20,23.007525
폐기물,2020-04-20,156.101599
LNG,2020-04-21,17471.50116
바이오가스,2020-04-21,98.424
바이오매스,2020-04-21,0
연료전지,2020-04-21,629.21615
태양광,2020-04-21,72.940436
폐기물,2020-04-21,175.762631
LNG,2020-04-22,17119.5449
바이오가스,2020-04-22,100.2864
바이오매스,2020-04-22,0
연료전지,2020-04-22,637.77239
태양광,2020-04-22,51.422864
폐기물,2020-04-22,168.260293
LNG,2020-04-23,16705.24343
바이오가스,2020-04-23,100.632
바이오매스,2020-04-23,0
연료전지,2020-04-23,619.624826
태양광,2020-04-23,74.142365
폐기물,2020-04-23,155.025504
LNG,2020-04-24,8997.170122
바이오가스,2020-04-24,101.0352
바이오매스,2020-04-24,0
연료전지,2020-04-24,665.308483
태양광,2020-04-24,77.575511
폐기물,2020-04-24,20.007
LNG,2020-04-25,9032.229005
바이오가스,2020-04-25,101.1456
바이오매스,2020-04-25,0
연료전지,2020-04-25,695.382031
태양광,2020-04-25,51.94698
폐기물,2020-04-25,0
LNG,2020-04-26,8992.859998
바이오가스,2020-04-26,101.16
바이오매스,2020-04-26,0
연료전지,2020-04-26,694.586615
태양광,2020-04-26,77.164281
폐기물,2020-04-26,0
LNG,2020-04-27,8911.499452
바이오가스,2020-04-27,101.3856
바이오매스,2020-04-27,0
연료전지,2020-04-27,697.73219
태양광,2020-04-27,61.4184
폐기물,2020-04-27,0
LNG,2020-04-28,16202.99871
바이오가스,2020-04-28,101.5632
바이오매스,2020-04-28,0
연료전지,2020-04-28,716.716244
태양광,2020-04-28,75.463183
폐기물,2020-04-28,0
LNG,2020-04-29,16713.14854
바이오가스,2020-04-29,101.64
바이오매스,2020-04-29,0
연료전지,2020-04-29,763.322674
태양광,2020-04-29,72.264298
폐기물,2020-04-29,0
LNG,2020-04-30,15250.01883
바이오가스,2020-04-30,101.7216
바이오매스,2020-04-30,0
연료전지,2020-04-30,763.935889
태양광,2020-04-30,67.604307
폐기물,2020-04-30,0
LNG,2020-05-01,11991.71814
바이오가스,2020-05-01,101.568
바이오매스,2020-05-01,0
연료전지,2020-05-01,762.622344
태양광,2020-05-01,51.601081
폐기물,2020-05-01,0
LNG,2020-05-02,10866.32646
바이오가스,2020-05-02,101.6736
바이오매스,2020-05-02,0
연료전지,2020-05-02,762.154296
태양광,2020-05-02,24.386803
폐기물,2020-05-02,0
LNG,2020-05-03,8483.227232
바이오가스,2020-05-03,100.5792
바이오매스,2020-05-03,0
연료전지,2020-05-03,744.903541
태양광,2020-05-03,50.528222
폐기물,2020-05-03,0
LNG,2020-05-04,8452.977839
바이오가스,2020-05-04,94.4448
바이오매스,2020-05-04,0
연료전지,2020-05-04,745.05633
태양광,2020-05-04,67.938161
폐기물,2020-05-04,0
LNG,2020-05-05,11016.39952
바이오가스,2020-05-05,99.6096
바이오매스,2020-05-05,0
연료전지,2020-05-05,744.61838
태양광,2020-05-05,26.808328
폐기물,2020-05-05,0
LNG,2020-05-06,14412.43311
바이오가스,2020-05-06,59.5536
바이오매스,2020-05-06,0
연료전지,2020-05-06,724.654798
태양광,2020-05-06,73.926253
폐기물,2020-05-06,0
LNG,2020-05-07,15530.92175
바이오가스,2020-05-07,51.3888
바이오매스,2020-05-07,0
연료전지,2020-05-07,757.451711
태양광,2020-05-07,63.443235
폐기물,2020-05-07,0
LNG,2020-05-08,15465.89341
바이오가스,2020-05-08,51.816
바이오매스,2020-05-08,0
연료전지,2020-05-08,755.787612
태양광,2020-05-08,60.559029
폐기물,2020-05-08,0
LNG,2020-05-09,7553.77031
바이오가스,2020-05-09,51.9216
바이오매스,2020-05-09,0
연료전지,2020-05-09,758.677634
태양광,2020-05-09,8.227136
폐기물,2020-05-09,0
LNG,2020-05-10,7556.299966
바이오가스,2020-05-10,51.9216
바이오매스,2020-05-10,0
연료전지,2020-05-10,758.905033
태양광,2020-05-10,26.096398
폐기물,2020-05-10,0
LNG,2020-05-11,7560.152218
바이오가스,2020-05-11,52.08
바이오매스,2020-05-11,0
연료전지,2020-05-11,757.906119
태양광,2020-05-11,62.605831
폐기물,2020-05-11,20.510565
LNG,2020-05-12,13471.84604
바이오가스,2020-05-12,66.3408
바이오매스,2020-05-12,0
연료전지,2020-05-12,757.137418
태양광,2020-05-12,41.576981
폐기물,2020-05-12,33.601897
LNG,2020-05-13,14435.69838
바이오가스,2020-05-13,101.7696
바이오매스,2020-05-13,0
연료전지,2020-05-13,753.084313
태양광,2020-05-13,81.228564
폐기물,2020-05-13,36.028809
LNG,2020-05-14,14553.44484
바이오가스,2020-05-14,100.656
바이오매스,2020-05-14,0
연료전지,2020-05-14,449.832838
태양광,2020-05-14,57.319719
폐기물,2020-05-14,36.072559
LNG,2020-05-15,13742.90664
바이오가스,2020-05-15,103.68
바이오매스,2020-05-15,0
연료전지,2020-05-15,502.917206
태양광,2020-05-15,9.976276
폐기물,2020-05-15,34.952029
LNG,2020-05-16,7532.003076
바이오가스,2020-05-16,104.1792
바이오매스,2020-05-16,0
연료전지,2020-05-16,713.094582
태양광,2020-05-16,21.602439
폐기물,2020-05-16,33.51909
LNG,2020-05-17,4612.526662
바이오가스,2020-05-17,103.9872
바이오매스,2020-05-17,0
연료전지,2020-05-17,732.964388
태양광,2020-05-17,49.660189
폐기물,2020-05-17,34.267198
LNG,2020-05-18,8097.030177
바이오가스,2020-05-18,96.8208
바이오매스,2020-05-18,0
연료전지,2020-05-18,725.766487
태양광,2020-05-18,42.529292
폐기물,2020-05-18,31.912595
LNG,2020-05-19,12690.71491
바이오가스,2020-05-19,104.1984
바이오매스,2020-05-19,0
연료전지,2020-05-19,721.940622
태양광,2020-05-19,41.049142
폐기물,2020-05-19,31.511243
LNG,2020-05-20,10001.90645
바이오가스,2020-05-20,104.5008
바이오매스,2020-05-20,0
연료전지,2020-05-20,752.527576
태양광,2020-05-20,68.615726
폐기물,2020-05-20,34.926359
LNG,2020-05-21,15067.09234
바이오가스,2020-05-21,105.528
바이오매스,2020-05-21,0
연료전지,2020-05-21,771.373545
태양광,2020-05-21,66.410186
폐기물,2020-05-21,35.798846
LNG,2020-05-22,14900.56676
바이오가스,2020-05-22,104.064
바이오매스,2020-05-22,0
연료전지,2020-05-22,785.138757
태양광,2020-05-22,40.4383
폐기물,2020-05-22,35.227189
LNG,2020-05-23,9966.97357
바이오가스,2020-05-23,105.384
바이오매스,2020-05-23,0
연료전지,2020-05-23,732.497672
태양광,2020-05-23,58.556955
폐기물,2020-05-23,33.096042
LNG,2020-05-24,9697.786578
바이오가스,2020-05-24,105.4176
바이오매스,2020-05-24,0
연료전지,2020-05-24,746.13071
태양광,2020-05-24,40.999458
폐기물,2020-05-24,34.920574
LNG,2020-05-25,13155.52577
바이오가스,2020-05-25,100.392
바이오매스,2020-05-25,0
연료전지,2020-05-25,783.271686
태양광,2020-05-25,46.899379
폐기물,2020-05-25,34.242612
LNG,2020-05-26,13696.85585
바이오가스,2020-05-26,105.8736
바이오매스,2020-05-26,0
연료전지,2020-05-26,817.424048
태양광,2020-05-26,49.097249
폐기물,2020-05-26,34.467153
LNG,2020-05-27,13786.79007
바이오가스,2020-05-27,105.792
바이오매스,2020-05-27,0
연료전지,2020-05-27,826.921563
태양광,2020-05-27,77.573437
폐기물,2020-05-27,34.598043
LNG,2020-05-28,13221.52835
바이오가스,2020-05-28,105.4704
바이오매스,2020-05-28,0
연료전지,2020-05-28,817.646782
태양광,2020-05-28,64.115685
폐기물,2020-05-28,33.141967
LNG,2020-05-29,14727.89514
바이오가스,2020-05-29,101.3664
바이오매스,2020-05-29,0
연료전지,2020-05-29,815.501376
태양광,2020-05-29,76.350221
폐기물,2020-05-29,34.646133
LNG,2020-05-30,7085.33245
바이오가스,2020-05-30,97.2384
바이오매스,2020-05-30,0
연료전지,2020-05-30,815.061966
태양광,2020-05-30,70.492843
폐기물,2020-05-30,36.318798
LNG,2020-05-31,2709.205621
바이오가스,2020-05-31,105.0336
바이오매스,2020-05-31,0
연료전지,2020-05-31,814.36095
태양광,2020-05-31,51.73567
폐기물,2020-05-31,33.987338
LNG,2020-06-01,13533.20244
바이오가스,2020-06-01,105.0912
바이오매스,2020-06-01,0
연료전지,2020-06-01,820.023387
태양광,2020-06-01,80.337362
폐기물,2020-06-01,34.58575
LNG,2020-06-02,15926.31942
바이오가스,2020-06-02,105.312
바이오매스,2020-06-02,0
연료전지,2020-06-02,824.781537
태양광,2020-06-02,19.170707
폐기물,2020-06-02,32.858487
LNG,2020-06-03,15653.72975
바이오가스,2020-06-03,105.144
바이오매스,2020-06-03,0
연료전지,2020-06-03,816.512913
태양광,2020-06-03,65.705823
폐기물,2020-06-03,33.625033
LNG,2020-06-04,15675.67576
바이오가스,2020-06-04,105.1392
바이오매스,2020-06-04,0
연료전지,2020-06-04,821.392521
태양광,2020-06-04,53.413814
폐기물,2020-06-04,31.228851
LNG,2020-06-05,15426.52679
바이오가스,2020-06-05,104.9664
바이오매스,2020-06-05,0
연료전지,2020-06-05,822.311391
태양광,2020-06-05,62.574088
폐기물,2020-06-05,23.847218
LNG,2020-06-06,14651.35463
바이오가스,2020-06-06,104.8464
바이오매스,2020-06-06,0
연료전지,2020-06-06,822.486278
태양광,2020-06-06,60.494123
폐기물,2020-06-06,0
LNG,2020-06-07,6063.396754
바이오가스,2020-06-07,105.0432
바이오매스,2020-06-07,0
연료전지,2020-06-07,822.011207
태양광,2020-06-07,66.87056
폐기물,2020-06-07,0
LNG,2020-06-08,11800.08032
바이오가스,2020-06-08,103.3104
바이오매스,2020-06-08,0
연료전지,2020-06-08,812.903449
태양광,2020-06-08,67.894091
폐기물,2020-06-08,3.119341
LNG,2020-06-09,15344.64506
바이오가스,2020-06-09,98.6352
바이오매스,2020-06-09,0
연료전지,2020-06-09,830.800082
태양광,2020-06-09,69.041487
폐기물,2020-06-09,14.12508
LNG,2020-06-10,13974.98775
바이오가스,2020-06-10,104.1888
바이오매스,2020-06-10,0
연료전지,2020-06-10,732.183191
태양광,2020-06-10,51.601972
폐기물,2020-06-10,15.45967
LNG,2020-06-11,15601.69697
바이오가스,2020-06-11,104.0544
바이오매스,2020-06-11,0
연료전지,2020-06-11,685.305124
태양광,2020-06-11,66.16294
폐기물,2020-06-11,17.215134
LNG,2020-06-12,15650.9263
바이오가스,2020-06-12,103.8192
바이오매스,2020-06-12,0
연료전지,2020-06-12,807.68473
태양광,2020-06-12,32.813799
폐기물,2020-06-12,11.088904
LNG,2020-06-13,7558.945663
바이오가스,2020-06-13,102.9648
바이오매스,2020-06-13,0
연료전지,2020-06-13,825.34
태양광,2020-06-13,71.767034
폐기물,2020-06-13,18.457517
LNG,2020-06-14,7496.974562
바이오가스,2020-06-14,104.28
바이오매스,2020-06-14,0
연료전지,2020-06-14,825.639107
태양광,2020-06-14,58.375625
폐기물,2020-06-14,26.131673
LNG,2020-06-15,7830.251552
바이오가스,2020-06-15,93.3024
바이오매스,2020-06-15,0
연료전지,2020-06-15,824.173341
태양광,2020-06-15,70.6574
폐기물,2020-06-15,29.004055
LNG,2020-06-16,6316.716589
바이오가스,2020-06-16,104.256
바이오매스,2020-06-16,0
연료전지,2020-06-16,825.945527
태양광,2020-06-16,69.347199
폐기물,2020-06-16,28.138072
LNG,2020-06-17,12147.68017
바이오가스,2020-06-17,104.3568
바이오매스,2020-06-17,0
연료전지,2020-06-17,738.74566
태양광,2020-06-17,57.245666
폐기물,2020-06-17,111.42985
LNG,2020-06-18,14120.58083
바이오가스,2020-06-18,104.7888
바이오매스,2020-06-18,0
연료전지,2020-06-18,763.550446
태양광,2020-06-18,33.556025
폐기물,2020-06-18,250.488449
LNG,2020-06-19,13192.43612
바이오가스,2020-06-19,104.6688
바이오매스,2020-06-19,0
연료전지,2020-06-19,837.053177
태양광,2020-06-19,55.190794
폐기물,2020-06-19,245.02222
LNG,2020-06-20,5732.387873
바이오가스,2020-06-20,104.424
바이오매스,2020-06-20,0
연료전지,2020-06-20,831.123102
태양광,2020-06-20,64.95873
폐기물,2020-06-20,247.337651
LNG,2020-06-21,5490.956724
바이오가스,2020-06-21,103.032
바이오매스,2020-06-21,0
연료전지,2020-06-21,822.90311
태양광,2020-06-21,67.082574
폐기물,2020-06-21,219.456604
LNG,2020-06-22,13326.85873
바이오가스,2020-06-22,102.3888
바이오매스,2020-06-22,0
연료전지,2020-06-22,823.542866
태양광,2020-06-22,70.283117
폐기물,2020-06-22,219.551262
LNG,2020-06-23,14028.95798
바이오가스,2020-06-23,104.3088
바이오매스,2020-06-23,0
연료전지,2020-06-23,869.445439
태양광,2020-06-23,45.071073
폐기물,2020-06-23,220.114239
LNG,2020-06-24,12367.04467
바이오가스,2020-06-24,105.6528
바이오매스,2020-06-24,0
연료전지,2020-06-24,886.99679
태양광,2020-06-24,6.682472
폐기물,2020-06-24,130.644592
LNG,2020-06-25,12124.0921
바이오가스,2020-06-25,104.6592
바이오매스,2020-06-25,0
연료전지,2020-06-25,858.623564
태양광,2020-06-25,16.685839
폐기물,2020-06-25,258.023979
LNG,2020-06-26,10970.47311
바이오가스,2020-06-26,92.6448
바이오매스,2020-06-26,0
연료전지,2020-06-26,874.961288
태양광,2020-06-26,50.462219
폐기물,2020-06-26,207.086481
LNG,2020-06-27,15106.80036
바이오가스,2020-06-27,105.0192
바이오매스,2020-06-27,0
연료전지,2020-06-27,883.595491
태양광,2020-06-27,58.560367
폐기물,2020-06-27,13.271031
LNG,2020-06-28,8213.49045
바이오가스,2020-06-28,104.4528
바이오매스,2020-06-28,0
연료전지,2020-06-28,881.479558
태양광,2020-06-28,68.925614
폐기물,2020-06-28,13.798935
LNG,2020-06-29,11948.70839
바이오가스,2020-06-29,105.0048
바이오매스,2020-06-29,0
연료전지,2020-06-29,872.541812
태양광,2020-06-29,24.801575
폐기물,2020-06-29,10.897266
LNG,2020-06-30,11513.99931
바이오가스,2020-06-30,97.4784
바이오매스,2020-06-30,0
연료전지,2020-06-30,875.447112
태양광,2020-06-30,20.348207
폐기물,2020-06-30,25.975358
LNG,2020-07-01,10752.80173
바이오가스,2020-07-01,105.576
바이오매스,2020-07-01,0
연료전지,2020-07-01,899.545191
태양광,2020-07-01,26.912087
폐기물,2020-07-01,229.984944
LNG,2020-07-02,11999.30416
바이오가스,2020-07-02,105.1824
바이오매스,2020-07-02,0
연료전지,2020-07-02,882.452616
태양광,2020-07-02,54.954532
폐기물,2020-07-02,282.020864
LNG,2020-07-03,12258.29993
바이오가스,2020-07-03,94.9152
바이오매스,2020-07-03,0
연료전지,2020-07-03,900.657835
태양광,2020-07-03,66.741625
폐기물,2020-07-03,296.674101
LNG,2020-07-04,14218.99049
바이오가스,2020-07-04,97.3968
바이오매스,2020-07-04,0
연료전지,2020-07-04,907.896598
태양광,2020-07-04,70.144909
폐기물,2020-07-04,293.274081
LNG,2020-07-05,13937.05607
바이오가스,2020-07-05,105.336
바이오매스,2020-07-05,0
연료전지,2020-07-05,918.776846
태양광,2020-07-05,56.588195
폐기물,2020-07-05,278.006419
LNG,2020-07-06,12210.51344
바이오가스,2020-07-06,96.912
바이오매스,2020-07-06,0
연료전지,2020-07-06,914.28392
태양광,2020-07-06,56.322381
폐기물,2020-07-06,303.135016
LNG,2020-07-07,11705.9949
바이오가스,2020-07-07,83.3424
바이오매스,2020-07-07,0
연료전지,2020-07-07,934.23036
태양광,2020-07-07,37.087738
폐기물,2020-07-07,312.90481
LNG,2020-07-08,14636.29437
바이오가스,2020-07-08,100.9776
바이오매스,2020-07-08,0
연료전지,2020-07-08,959.51185
태양광,2020-07-08,58.01613
폐기물,2020-07-08,319.324972
LNG,2020-07-09,12375.89773
바이오가스,2020-07-09,92.5824
바이오매스,2020-07-09,0
연료전지,2020-07-09,984.667075
태양광,2020-07-09,60.185721
폐기물,2020-07-09,286.541737
LNG,2020-07-10,12136.93188
바이오가스,2020-07-10,104.6016
바이오매스,2020-07-10,0
연료전지,2020-07-10,989.233809
태양광,2020-07-10,33.943523
폐기물,2020-07-10,262.24807
LNG,2020-07-11,14871.51292
바이오가스,2020-07-11,100.2528
바이오매스,2020-07-11,0
연료전지,2020-07-11,989.370642
태양광,2020-07-11,54.842297
폐기물,2020-07-11,294.997956
LNG,2020-07-12,6289.211841
바이오가스,2020-07-12,96.4368
바이오매스,2020-07-12,0
연료전지,2020-07-12,990.085734
태양광,2020-07-12,21.60343
폐기물,2020-07-12,313.452716
LNG,2020-07-13,10552.66061
바이오가스,2020-07-13,96.84
바이오매스,2020-07-13,0
연료전지,2020-07-13,999.20659
태양광,2020-07-13,13.123606
폐기물,2020-07-13,300.001483
LNG,2020-07-14,11546.98988
바이오가스,2020-07-14,97.32
바이오매스,2020-07-14,0
연료전지,2020-07-14,1008.996605
태양광,2020-07-14,33.743982
폐기물,2020-07-14,286.13547
LNG,2020-07-15,11567.61091
바이오가스,2020-07-15,103.2048
바이오매스,2020-07-15,0
연료전지,2020-07-15,1016.598101
태양광,2020-07-15,67.208963
폐기물,2020-07-15,277.813666
LNG,2020-07-16,11320.05823
바이오가스,2020-07-16,101.4048
바이오매스,2020-07-16,0
연료전지,2020-07-16,997.135253
태양광,2020-07-16,64.859301
폐기물,2020-07-16,258.838844
LNG,2020-07-17,9547.317038
바이오가스,2020-07-17,102.4032
바이오매스,2020-07-17,0
연료전지,2020-07-17,1007.413405
태양광,2020-07-17,63.750173
폐기물,2020-07-17,286.62307
LNG,2020-07-18,9239.324826
바이오가스,2020-07-18,103.3248
바이오매스,2020-07-18,0
연료전지,2020-07-18,1012.039574
태양광,2020-07-18,46.353778
폐기물,2020-07-18,312.650701
LNG,2020-07-19,8157.233556
바이오가스,2020-07-19,97.4256
바이오매스,2020-07-19,0
연료전지,2020-07-19,1009.973561
태양광,2020-07-19,14.740277
폐기물,2020-07-19,281.996791
LNG,2020-07-20,15592.76853
바이오가스,2020-07-20,77.8752
바이오매스,2020-07-20,0
연료전지,2020-07-20,1009.090721
