year,sido,gungu,type, 1 , 2 , 3 , 4 , 5 , 6 , 7 
2021,경기도,오산시,주택용," 32,913,142 "," 31,727,503 "," 27,727,652 "," 28,477,006 "," 26,959,344 "," 28,356,864 "," 33,317,229 "
2021,경기도,오산시,일반용," 41,897,220 "," 40,072,943 "," 33,527,894 "," 31,818,103 "," 30,473,544 "," 33,738,665 "," 39,620,200 "
2021,경기도,오산시,교육용," 4,018,857 "," 3,173,232 "," 2,754,517 "," 2,262,927 "," 1,624,131 "," 1,895,165 "," 2,234,560 "
2021,경기도,오산시,산업용," 50,317,529 "," 47,146,925 "," 47,095,713 "," 45,632,015 "," 45,222,310 "," 48,003,740 "," 50,824,072 "
2021,경기도,오산시,농사용," 657,591 "," 577,226 "," 470,458 "," 373,046 "," 356,021 "," 397,331 "," 496,642 "
2021,경기도,오산시,가로등," 858,015 "," 800,516 "," 706,840 "," 695,858 "," 635,343 "," 602,057 "," 588,685 "
2021,경기도,오산시,심 야," 2,407,008 "," 2,231,728 "," 1,675,710 "," 1,286,363 "," 896,879 "," 741,979 "," 718,492 "
2021,경기도,오산시,합 계," 133,069,362 "," 125,730,073 "," 113,958,784 "," 110,545,318 "," 106,167,572 "," 113,735,801 "," 127,799,880 "
2021,경기도,군포시,주택용," 35,958,043 "," 35,092,690 "," 29,931,127 "," 31,125,277 "," 29,307,276 "," 30,229,017 "," 32,796,021 "
2021,경기도,군포시,일반용," 42,020,004 "," 40,049,071 "," 34,155,715 "," 32,394,618 "," 30,421,588 "," 33,514,811 "," 39,365,133 "
2021,경기도,군포시,교육용," 2,981,781 "," 2,361,318 "," 2,035,880 "," 1,748,164 "," 1,211,995 "," 1,303,659 "," 1,697,488 "
2021,경기도,군포시,산업용," 63,756,815 "," 55,410,812 "," 52,019,768 "," 49,218,246 "," 47,116,293 "," 51,010,484 "," 56,071,642 "
2021,경기도,군포시,농사용," 323,475 "," 297,724 "," 256,278 "," 233,661 "," 220,664 "," 235,763 "," 267,041 "
2021,경기도,군포시,가로등," 1,006,784 "," 956,689 "," 846,251 "," 856,412 "," 784,249 "," 768,551 "," 744,733 "
2021,경기도,군포시,심 야," 775,478 "," 687,277 "," 494,692 "," 364,710 "," 229,457 "," 257,252 "," 448,718 "
2021,경기도,군포시,합 계," 146,822,380 "," 134,855,581 "," 119,739,711 "," 115,941,088 "," 109,291,522 "," 117,319,537 "," 131,390,776 "
2021,경기도,의왕시,주택용," 22,199,252 "," 21,866,888 "," 18,499,079 "," 19,163,241 "," 17,995,025 "," 18,684,413 "," 20,520,476 "
2021,경기도,의왕시,일반용," 34,935,237 "," 32,009,536 "," 29,277,983 "," 27,455,293 "," 26,805,608 "," 29,036,089 "," 33,296,391 "
2021,경기도,의왕시,교육용," 2,270,672 "," 1,746,621 "," 1,639,872 "," 1,325,991 "," 1,048,933 "," 1,104,859 "," 1,336,232 "
2021,경기도,의왕시,산업용," 14,601,151 "," 12,885,939 "," 11,602,607 "," 11,308,442 "," 10,741,467 "," 11,533,029 "," 12,606,370 "
2021,경기도,의왕시,농사용," 1,292,053 "," 1,138,237 "," 832,235 "," 701,230 "," 621,634 "," 642,386 "," 703,106 "
2021,경기도,의왕시,가로등," 1,194,024 "," 1,166,471 "," 1,036,668 "," 1,082,597 "," 1,024,665 "," 1,009,512 "," 972,285 "
2021,경기도,의왕시,심 야," 1,523,022 "," 1,570,544 "," 1,166,565 "," 828,378 "," 518,707 "," 269,252 "," 163,362 "
2021,경기도,의왕시,합 계," 78,015,411 "," 72,384,236 "," 64,055,009 "," 61,865,172 "," 58,756,039 "," 62,279,540 "," 69,598,222 "
2021,경기도,시흥시,주택용," 73,560,123 "," 71,751,066 "," 61,857,526 "," 63,322,555 "," 60,389,322 "," 63,395,510 "," 74,948,356 "
2021,경기도,시흥시,일반용," 89,966,316 "," 85,353,931 "," 69,583,029 "," 65,830,397 "," 62,681,850 "," 70,222,794 "," 83,303,582 "
2021,경기도,시흥시,교육용," 6,587,230 "," 5,379,066 "," 5,219,347 "," 3,970,132 "," 3,374,833 "," 4,348,438 "," 4,459,215 "
2021,경기도,시흥시,산업용," 281,515,329 "," 258,985,117 "," 250,910,729 "," 244,932,986 "," 229,991,064 "," 238,352,559 "," 247,214,891 "
2021,경기도,시흥시,농사용," 2,505,302 "," 2,429,165 "," 1,865,147 "," 1,638,543 "," 1,454,665 "," 1,461,757 "," 1,591,388 "
2021,경기도,시흥시,가로등," 3,237,053 "," 3,100,261 "," 2,609,210 "," 2,683,116 "," 2,370,464 "," 2,232,363 "," 2,188,994 "
2021,경기도,시흥시,심 야," 4,506,089 "," 4,266,465 "," 3,140,351 "," 2,285,058 "," 1,484,123 "," 959,066 "," 626,558 "
2021,경기도,시흥시,합 계," 461,877,442 "," 431,265,071 "," 395,185,339 "," 384,662,787 "," 361,746,321 "," 380,972,487 "," 414,332,984 "
2021,경기도,남양주시,주택용," 101,147,269 "," 99,061,827 "," 84,216,374 "," 85,827,942 "," 81,217,983 "," 84,019,373 "," 93,281,352 "
2021,경기도,남양주시,일반용," 115,953,220 "," 113,760,095 "," 89,501,434 "," 82,408,237 "," 75,969,033 "," 83,471,882 "," 96,713,318 "
2021,경기도,남양주시,교육용," 8,649,752 "," 6,934,683 "," 6,003,013 "," 4,851,049 "," 3,563,014 "," 3,542,072 "," 4,435,633 "
2021,경기도,남양주시,산업용," 93,129,872 "," 82,652,930 "," 76,012,162 "," 76,208,705 "," 71,669,626 "," 69,858,408 "," 81,464,072 "
2021,경기도,남양주시,농사용," 7,607,213 "," 7,082,794 "," 5,330,043 "," 4,762,841 "," 4,218,564 "," 4,277,934 "," 4,621,228 "
2021,경기도,남양주시,가로등," 4,593,091 "," 4,297,740 "," 3,979,009 "," 3,957,236 "," 3,675,053 "," 3,539,848 "," 3,527,892 "
2021,경기도,남양주시,심 야," 16,605,896 "," 15,334,000 "," 10,992,397 "," 7,952,545 "," 5,355,013 "," 3,532,358 "," 2,177,593 "
2021,경기도,남양주시,합 계," 347,686,313 "," 329,124,069 "," 276,034,432 "," 265,968,555 "," 245,668,286 "," 252,241,875 "," 286,221,088 "
2021,경기도,하남시,주택용," 44,592,470 "," 42,872,085 "," 36,649,260 "," 38,376,356 "," 37,284,502 "," 41,474,428 "," 51,605,676 "
2021,경기도,하남시,일반용," 63,588,186 "," 58,865,973 "," 48,790,648 "," 46,614,016 "," 46,301,513 "," 52,632,747 "," 61,449,028 "
2021,경기도,하남시,교육용," 2,408,996 "," 1,861,087 "," 1,594,716 "," 1,277,250 "," 1,025,656 "," 1,208,555 "," 1,344,028 "
2021,경기도,하남시,산업용," 48,411,610 "," 43,547,900 "," 44,471,334 "," 44,632,681 "," 44,271,826 "," 47,140,089 "," 46,755,537 "
2021,경기도,하남시,농사용," 3,466,353 "," 3,274,001 "," 2,409,484 "," 2,106,827 "," 1,802,146 "," 1,799,360 "," 1,914,548 "
2021,경기도,하남시,가로등," 1,863,813 "," 1,726,930 "," 1,484,637 "," 1,517,518 "," 1,462,671 "," 1,438,622 "," 1,449,989 "
2021,경기도,하남시,심 야," 4,260,955 "," 3,934,568 "," 2,817,486 "," 2,287,303 "," 2,106,132 "," 2,204,390 "," 2,508,499 "
2021,경기도,하남시,합 계," 168,592,383 "," 156,082,544 "," 138,217,565 "," 136,811,951 "," 134,254,446 "," 147,898,191 "," 167,027,305 "
2021,경기도,양주시,주택용," 29,712,781 "," 27,755,561 "," 23,695,674 "," 26,646,472 "," 25,858,469 "," 26,713,406 "," 34,356,533 "
2021,경기도,양주시,일반용," 60,289,529 "," 56,021,018 "," 44,694,771 "," 38,053,207 "," 34,983,058 "," 38,004,446 "," 45,074,142 "
2021,경기도,양주시,교육용," 3,763,266 "," 3,038,674 "," 2,561,009 "," 2,038,815 "," 1,537,742 "," 1,677,108 "," 1,704,757 "
2021,경기도,양주시,산업용," 113,201,497 "," 107,874,145 "," 101,005,822 "," 102,234,653 "," 94,173,875 "," 95,310,516 "," 92,224,471 "
2021,경기도,양주시,농사용," 11,391,195 "," 10,458,745 "," 8,080,225 "," 6,967,368 "," 5,701,509 "," 5,691,200 "," 6,280,874 "
2021,경기도,양주시,가로등," 2,684,316 "," 2,539,237 "," 2,403,411 "," 2,460,476 "," 2,288,813 "," 2,205,124 "," 2,201,497 "
2021,경기도,양주시,심 야," 14,904,165 "," 13,775,146 "," 9,958,271 "," 7,201,264 "," 4,873,811 "," 3,251,658 "," 1,967,581 "
2021,경기도,양주시,합 계," 235,946,749 "," 221,462,526 "," 192,399,183 "," 185,602,255 "," 169,417,277 "," 172,853,458 "," 183,809,855 "
2021,경기도,여주시,주택용," 15,691,285 "," 15,030,689 "," 12,388,633 "," 12,577,382 "," 11,811,307 "," 12,274,915 "," 13,509,390 "
2021,경기도,여주시,일반용," 37,660,999 "," 33,712,071 "," 29,267,781 "," 26,510,787 "," 24,631,333 "," 27,018,713 "," 31,447,008 "
2021,경기도,여주시,교육용," 2,688,864 "," 2,331,185 "," 1,848,795 "," 1,447,119 "," 1,054,687 "," 1,108,798 "," 1,358,423 "
2021,경기도,여주시,산업용," 49,473,010 "," 46,303,756 "," 41,455,231 "," 39,421,587 "," 37,853,623 "," 40,713,634 "," 42,035,834 "
2021,경기도,여주시,농사용," 23,573,661 "," 22,316,154 "," 17,314,566 "," 15,700,193 "," 15,390,367 "," 15,434,106 "," 16,430,642 "
2021,경기도,여주시,가로등," 1,265,847 "," 1,183,218 "," 1,119,555 "," 1,153,945 "," 1,120,801 "," 1,092,641 "," 1,084,481 "
2021,경기도,여주시,심 야," 27,440,538 "," 25,361,490 "," 18,240,095 "," 13,355,413 "," 8,846,591 "," 5,740,057 "," 3,187,004 "
2021,경기도,여주시,합 계," 157,794,204 "," 146,238,563 "," 121,634,656 "," 110,166,426 "," 100,708,709 "," 103,382,864 "," 109,052,782 "
2021,경기도,화성시,주택용," 127,296,070 "," 125,582,783 "," 107,353,708 "," 110,943,012 "," 105,352,761 "," 111,369,930 "," 130,724,444 "
2021,경기도,화성시,일반용," 232,342,107 "," 220,385,741 "," 195,854,087 "," 186,343,380 "," 179,842,500 "," 196,679,468 "," 226,228,795 "
2021,경기도,화성시,교육용," 12,662,402 "," 10,207,535 "," 9,184,461 "," 7,148,997 "," 5,581,986 "," 6,402,258 "," 7,131,211 "
2021,경기도,화성시,산업용," 1,409,061,707 "," 1,293,810,789 "," 1,319,852,248 "," 1,296,267,101 "," 1,279,618,711 "," 1,311,402,260 "," 1,399,066,506 "
2021,경기도,화성시,농사용," 25,752,980 "," 24,910,957 "," 19,986,397 "," 19,249,605 "," 18,135,269 "," 18,703,015 "," 20,028,043 "
2021,경기도,화성시,가로등," 7,784,532 "," 7,293,027 "," 6,614,398 "," 6,449,149 "," 5,886,961 "," 5,514,024 "," 5,451,728 "
2021,경기도,화성시,심 야," 33,007,834 "," 31,956,988 "," 23,552,908 "," 17,853,550 "," 11,681,955 "," 8,213,724 "," 5,668,359 "
2021,경기도,화성시,합 계," 1,847,907,632 "," 1,714,147,820 "," 1,682,398,207 "," 1,644,254,794 "," 1,606,100,143 "," 1,658,284,679 "," 1,794,299,086 "
2021,경기도,파주시,주택용," 66,018,720 "," 62,368,133 "," 54,770,537 "," 54,539,613 "," 52,731,512 "," 54,813,949 "," 66,573,335 "
2021,경기도,파주시,일반용," 114,443,423 "," 111,155,339 "," 88,715,550 "," 81,463,126 "," 75,931,088 "," 82,483,247 "," 97,394,365 "
2021,경기도,파주시,교육용," 7,316,692 "," 5,924,561 "," 5,011,382 "," 4,129,049 "," 2,959,419 "," 3,073,244 "," 3,908,065 "
2021,경기도,파주시,산업용," 586,754,452 "," 544,307,246 "," 564,134,582 "," 560,303,171 "," 571,567,867 "," 578,897,668 "," 621,717,817 "
2021,경기도,파주시,농사용," 19,674,621 "," 17,802,776 "," 13,855,497 "," 13,170,026 "," 14,773,506 "," 13,658,100 "," 12,800,500 "
2021,경기도,파주시,가로등," 3,465,775 "," 3,232,917 "," 2,960,178 "," 2,867,894 "," 2,610,223 "," 2,394,664 "," 2,368,899 "
2021,경기도,파주시,심 야," 23,752,945 "," 22,908,278 "," 16,714,194 "," 12,150,984 "," 8,018,235 "," 5,311,474 "," 3,180,770 "
2021,경기도,파주시,합 계," 821,426,628 "," 767,699,250 "," 746,161,920 "," 728,623,863 "," 728,591,850 "," 740,632,346 "," 807,943,751 "
2021,경기도,광주시,주택용," 53,643,226 "," 52,115,483 "," 43,751,932 "," 45,270,392 "," 42,711,547 "," 44,544,488 "," 50,096,439 "
2021,경기도,광주시,일반용," 78,773,479 "," 75,842,924 "," 60,485,962 "," 55,441,677 "," 51,199,868 "," 55,871,768 "," 64,301,755 "
2021,경기도,광주시,교육용," 3,776,581 "," 2,977,097 "," 2,715,631 "," 2,246,809 "," 1,602,605 "," 1,729,002 "," 1,991,321 "
2021,경기도,광주시,산업용," 116,240,210 "," 110,718,478 "," 95,841,217 "," 95,112,367 "," 86,084,330 "," 89,178,862 "," 91,444,951 "
2021,경기도,광주시,농사용," 7,996,533 "," 7,535,211 "," 5,738,082 "," 5,073,532 "," 4,660,048 "," 4,968,670 "," 5,601,080 "
2021,경기도,광주시,가로등," 2,608,799 "," 2,425,604 "," 2,355,731 "," 2,380,699 "," 2,299,946 "," 2,259,211 "," 2,332,617 "
2021,경기도,광주시,심 야," 21,427,547 "," 19,271,289 "," 13,538,882 "," 9,855,439 "," 6,758,463 "," 4,767,092 "," 3,265,789 "
2021,경기도,광주시,합 계," 284,466,375 "," 270,886,086 "," 224,427,437 "," 215,380,915 "," 195,316,807 "," 203,319,093 "," 219,033,952 "
2021,경기도,연천군,주택용," 6,026,650 "," 5,599,594 "," 4,601,734 "," 4,601,720 "," 4,331,825 "," 4,415,715 "," 5,026,300 "
2021,경기도,연천군,일반용," 18,878,926 "," 17,916,053 "," 13,248,312 "," 11,614,018 "," 10,503,250 "," 11,487,280 "," 13,557,095 "
2021,경기도,연천군,교육용," 884,497 "," 710,381 "," 590,149 "," 459,556 "," 332,069 "," 356,410 "," 429,099 "
2021,경기도,연천군,산업용," 18,227,525 "," 16,724,613 "," 16,381,670 "," 16,506,863 "," 15,827,931 "," 16,203,013 "," 16,416,236 "
2021,경기도,연천군,농사용," 6,994,596 "," 6,458,887 "," 5,582,792 "," 5,282,410 "," 6,316,019 "," 6,424,112 "," 7,493,930 "
2021,경기도,연천군,가로등," 559,034 "," 502,195 "," 471,147 "," 446,629 "," 406,583 "," 370,452 "," 371,233 "
2021,경기도,연천군,심 야," 13,015,862 "," 11,961,238 "," 8,654,528 "," 6,278,948 "," 4,162,963 "," 2,606,037 "," 1,460,070 "
2021,경기도,연천군,합 계," 64,587,090 "," 59,872,961 "," 49,530,332 "," 45,190,144 "," 41,880,640 "," 41,863,019 "," 44,753,963 "
2021,경기도,포천시,주택용," 20,309,400 "," 19,332,211 "," 15,922,390 "," 16,020,528 "," 15,285,998 "," 15,526,835 "," 17,767,667 "
2021,경기도,포천시,일반용," 56,540,172 "," 54,565,978 "," 42,479,687 "," 38,502,694 "," 35,379,828 "," 37,492,014 "," 41,998,628 "
2021,경기도,포천시,교육용," 4,287,464 "," 3,763,722 "," 3,091,654 "," 2,658,058 "," 1,905,134 "," 1,883,310 "," 2,134,427 "
2021,경기도,포천시,산업용," 156,578,634 "," 159,891,481 "," 131,661,803 "," 142,568,834 "," 127,724,243 "," 128,516,972 "," 124,755,480 "
2021,경기도,포천시,농사용," 21,913,541 "," 21,200,236 "," 16,729,331 "," 15,395,471 "," 14,660,345 "," 15,140,751 "," 16,570,963 "
2021,경기도,포천시,가로등," 1,656,705 "," 1,554,871 "," 1,446,746 "," 1,376,704 "," 1,285,901 "," 1,199,913 "," 1,193,408 "
2021,경기도,포천시,심 야," 30,965,519 "," 28,981,135 "," 20,876,151 "," 15,248,489 "," 10,095,617 "," 6,692,919 "," 3,800,998 "
2021,경기도,포천시,합 계," 292,251,435 "," 289,289,634 "," 232,207,762 "," 231,770,778 "," 206,337,066 "," 206,452,714 "," 208,221,571 "
2021,경기도,가평군,주택용," 9,001,761 "," 8,492,315 "," 6,990,517 "," 6,949,508 "," 6,666,570 "," 6,824,007 "," 7,530,307 "
2021,경기도,가평군,일반용," 40,898,761 "," 37,858,450 "," 30,234,418 "," 26,049,435 "," 24,295,275 "," 25,005,933 "," 28,159,566 "
2021,경기도,가평군,교육용," 1,545,803 "," 1,229,991 "," 1,191,478 "," 925,290 "," 717,499 "," 785,513 "," 795,868 "
2021,경기도,가평군,산업용," 8,999,261 "," 8,157,432 "," 7,718,914 "," 6,984,215 "," 6,749,427 "," 6,870,848 "," 7,280,675 "
2021,경기도,가평군,농사용," 3,679,697 "," 3,524,980 "," 2,932,665 "," 2,662,547 "," 2,420,613 "," 2,507,137 "," 2,989,691 "
2021,경기도,가평군,가로등," 844,652 "," 790,241 "," 819,612 "," 791,566 "," 757,331 "," 688,672 "," 680,481 "
2021,경기도,가평군,심 야," 17,913,558 "," 16,777,627 "," 12,217,962 "," 8,849,352 "," 6,307,458 "," 4,595,641 "," 3,002,433 "
2021,경기도,가평군,합 계," 82,883,493 "," 76,831,036 "," 62,105,566 "," 53,211,913 "," 47,914,173 "," 47,277,751 "," 50,439,021 "
2021,경기도,양평군,주택용," 17,941,066 "," 17,280,218 "," 13,920,071 "," 13,918,242 "," 13,135,267 "," 13,463,615 "," 14,521,060 "
2021,경기도,양평군,일반용," 33,840,368 "," 32,949,163 "," 25,386,387 "," 22,478,325 "," 20,216,459 "," 20,757,420 "," 23,085,295 "
2021,경기도,양평군,교육용," 2,012,464 "," 1,737,482 "," 1,426,893 "," 1,142,137 "," 843,086 "," 862,164 "," 1,072,313 "
2021,경기도,양평군,산업용," 11,919,416 "," 10,409,326 "," 9,477,466 "," 9,160,668 "," 9,001,248 "," 9,198,135 "," 9,655,636 "
2021,경기도,양평군,농사용," 12,425,276 "," 11,875,806 "," 9,782,235 "," 9,055,364 "," 8,854,245 "," 9,855,194 "," 10,346,410 "
2021,경기도,양평군,가로등," 1,091,706 "," 1,008,589 "," 975,623 "," 943,179 "," 911,965 "," 887,196 "," 890,904 "
2021,경기도,양평군,심 야," 42,566,371 "," 39,409,575 "," 28,183,031 "," 20,670,082 "," 13,968,850 "," 9,518,698 "," 5,529,156 "
2021,경기도,양평군,합 계," 121,796,667 "," 114,670,159 "," 89,151,706 "," 77,367,997 "," 66,931,120 "," 64,542,422 "," 65,100,774 "
2021,경기도,이천시,주택용," 30,242,202 "," 29,444,674 "," 24,520,813 "," 25,235,029 "," 23,581,657 "," 25,122,336 "," 28,735,707 "
2021,경기도,이천시,일반용," 81,058,130 "," 76,693,869 "," 63,455,104 "," 58,464,685 "," 55,356,334 "," 61,268,053 "," 70,766,916 "
2021,경기도,이천시,교육용," 4,168,816 "," 3,490,507 "," 2,909,909 "," 2,445,618 "," 1,815,890 "," 1,856,283 "," 2,106,004 "
2021,경기도,이천시,산업용," 538,373,194 "," 491,745,475 "," 537,914,896 "," 523,572,372 "," 539,348,412 "," 547,064,124 "," 589,485,850 "
2021,경기도,이천시,농사용," 33,365,235 "," 31,141,644 "," 23,609,945 "," 20,080,912 "," 17,693,275 "," 17,807,729 "," 19,701,326 "
2021,경기도,이천시,가로등," 1,342,010 "," 1,220,783 "," 1,145,196 "," 1,093,231 "," 1,001,783 "," 906,961 "," 840,699 "
2021,경기도,이천시,심 야," 29,359,528 "," 27,024,922 "," 19,346,799 "," 14,025,735 "," 9,271,023 "," 6,044,346 "," 3,588,445 "
2021,경기도,이천시,합 계," 717,909,115 "," 660,761,874 "," 672,902,662 "," 644,917,582 "," 648,068,374 "," 660,069,832 "," 715,224,947 "
2021,경기도,용인시,주택용," 152,400,724 "," 148,824,804 "," 126,257,706 "," 131,893,635 "," 124,359,762 "," 129,320,150 "," 142,768,716 "
2021,경기도,용인시,일반용," 262,627,912 "," 245,065,602 "," 211,804,892 "," 200,860,181 "," 196,444,436 "," 216,968,169 "," 249,528,454 "
2021,경기도,용인시,교육용," 21,468,635 "," 17,044,671 "," 15,511,090 "," 12,636,161 "," 10,453,703 "," 11,493,452 "," 13,283,323 "
2021,경기도,용인시,산업용," 487,629,195 "," 447,937,003 "," 463,982,309 "," 460,149,319 "," 467,162,837 "," 474,786,184 "," 506,638,169 "
2021,경기도,용인시,농사용," 21,233,211 "," 19,393,182 "," 14,417,448 "," 11,804,604 "," 9,676,671 "," 8,952,566 "," 9,613,212 "
2021,경기도,용인시,가로등," 5,874,787 "," 5,550,434 "," 5,110,200 "," 5,116,744 "," 4,629,773 "," 4,404,596 "," 4,375,733 "
2021,경기도,용인시,심 야," 30,001,889 "," 27,937,597 "," 20,534,431 "," 15,325,268 "," 10,757,962 "," 8,543,489 "," 7,050,196 "
2021,경기도,용인시,합 계," 981,236,353 "," 911,753,293 "," 857,618,076 "," 837,785,912 "," 823,485,144 "," 854,468,606 "," 933,257,803 "
2021,경기도,안성시,주택용," 27,397,730 "," 26,662,563 "," 22,341,810 "," 22,949,537 "," 21,544,701 "," 22,800,358 "," 25,055,690 "
2021,경기도,안성시,일반용," 60,083,191 "," 56,792,302 "," 49,087,337 "," 46,633,266 "," 44,545,921 "," 48,071,658 "," 54,483,257 "
2021,경기도,안성시,교육용," 6,815,885 "," 5,410,588 "," 4,989,588 "," 4,023,036 "," 3,475,001 "," 3,766,417 "," 4,020,832 "
2021,경기도,안성시,산업용," 176,853,130 "," 166,536,506 "," 159,973,489 "," 160,874,540 "," 156,088,737 "," 166,182,435 "," 175,269,404 "
2021,경기도,안성시,농사용," 28,386,477 "," 27,980,868 "," 22,980,142 "," 21,125,238 "," 19,464,481 "," 21,012,607 "," 23,016,107 "
2021,경기도,안성시,가로등," 2,263,771 "," 2,094,206 "," 1,985,001 "," 1,915,444 "," 1,782,178 "," 1,632,499 "," 1,381,927 "
2021,경기도,안성시,심 야," 27,181,500 "," 25,729,678 "," 18,886,135 "," 13,997,206 "," 9,453,998 "," 6,424,985 "," 4,033,286 "
2021,경기도,안성시,합 계," 328,981,684 "," 311,206,711 "," 280,243,502 "," 271,518,267 "," 256,355,017 "," 269,890,959 "," 287,260,503 "
2021,경기도,김포시,주택용," 70,434,852 "," 70,958,535 "," 59,289,379 "," 61,207,769 "," 57,292,573 "," 59,504,079 "," 65,182,429 "
2021,경기도,김포시,일반용," 98,816,957 "," 93,454,198 "," 78,292,546 "," 72,725,075 "," 70,141,106 "," 78,080,663 "," 93,136,341 "
2021,경기도,김포시,교육용," 5,251,185 "," 3,992,348 "," 3,984,893 "," 2,778,885 "," 2,273,935 "," 2,848,196 "," 2,947,469 "
